source,ensembl,uniprot,taxon,prefname
HP_0012076,ENSG00000112715,http://purl.uniprot.org/uniprot/P15692,http://purl.uniprot.org/taxonomy/9606,"Vascular endothelial growth factor A, long form"
HP_0012076,ENSG00000119630,http://purl.uniprot.org/uniprot/P49763,http://purl.uniprot.org/taxonomy/9606,Placenta growth factor
HP_0012076,ENSG00000139287,http://purl.uniprot.org/uniprot/Q8IWU9,http://purl.uniprot.org/taxonomy/9606,Tryptophan 5-hydroxylase 2
HP_0012076,ENSG00000144285,http://purl.uniprot.org/uniprot/P35498,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 1 subunit alpha
HP_0012076,ENSG00000147246,http://purl.uniprot.org/uniprot/P28335,http://purl.uniprot.org/taxonomy/9606,5-hydroxytryptamine receptor 2C
HP_0012076,ENSG00000176884,http://purl.uniprot.org/uniprot/Q05586,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, NMDA 1"
HP_0012076,ENSG00000183873,http://purl.uniprot.org/uniprot/Q14524,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 5 subunit alpha
HP_0012076,ENSG00000077782,http://purl.uniprot.org/uniprot/P11362,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 1
HP_0012076,ENSG00000112038,http://purl.uniprot.org/uniprot/P35372,http://purl.uniprot.org/taxonomy/9606,Mu-type opioid receptor
HP_0012076,ENSG00000113721,http://purl.uniprot.org/uniprot/P09619,http://purl.uniprot.org/taxonomy/9606,Platelet-derived growth factor receptor beta
HP_0012076,ENSG00000149295,http://purl.uniprot.org/uniprot/P14416,http://purl.uniprot.org/taxonomy/9606,D(2) dopamine receptor
HP_0012076,ENSG00000151067,http://purl.uniprot.org/uniprot/Q13936,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit alpha-1C
HP_0012076,ENSG00000184156,http://purl.uniprot.org/uniprot/O43525,http://purl.uniprot.org/taxonomy/9606,Potassium voltage-gated channel subfamily KQT member 3
HP_0012076,ENSG00000198431,http://purl.uniprot.org/uniprot/Q16881,http://purl.uniprot.org/taxonomy/9606,"Thioredoxin reductase 1, cytoplasmic"
HP_0012076,ENSG00000095303,http://purl.uniprot.org/uniprot/P23219,http://purl.uniprot.org/taxonomy/9606,Prostaglandin G/H synthase 1
HP_0012076,ENSG00000108576,http://purl.uniprot.org/uniprot/P31645,http://purl.uniprot.org/taxonomy/9606,Sodium-dependent serotonin transporter
HP_0012076,ENSG00000112541,http://purl.uniprot.org/uniprot/Q9Y233,http://purl.uniprot.org/taxonomy/9606,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A"
HP_0012076,ENSG00000129167,http://purl.uniprot.org/uniprot/P17752,http://purl.uniprot.org/taxonomy/9606,Tryptophan 5-hydroxylase 1
HP_0012076,ENSG00000160791,http://purl.uniprot.org/uniprot/P51681,http://purl.uniprot.org/taxonomy/9606,C-C chemokine receptor type 5
HP_0012076,ENSG00000196876,http://purl.uniprot.org/uniprot/Q9UQD0,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 8 subunit alpha
HP_0012076,ENSG00000079999,http://purl.uniprot.org/uniprot/Q14145,http://purl.uniprot.org/taxonomy/9606,Kelch-like ECH-associated protein 1
HP_0012076,ENSG00000082175,http://purl.uniprot.org/uniprot/P06401,http://purl.uniprot.org/taxonomy/9606,Progesterone receptor
HP_0012076,ENSG00000093010,http://purl.uniprot.org/uniprot/P21964,http://purl.uniprot.org/taxonomy/9606,Catechol O-methyltransferase
HP_0012076,ENSG00000126583,http://purl.uniprot.org/uniprot/P05129,http://purl.uniprot.org/taxonomy/9606,Protein kinase C gamma type
HP_0012076,ENSG00000183454,http://purl.uniprot.org/uniprot/Q12879,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, NMDA 2A"
HP_0012076,ENSG00000053918,http://purl.uniprot.org/uniprot/P51787,http://purl.uniprot.org/taxonomy/9606,Potassium voltage-gated channel subfamily KQT member 1
HP_0012076,ENSG00000134853,http://purl.uniprot.org/uniprot/P16234,http://purl.uniprot.org/taxonomy/9606,Platelet-derived growth factor receptor alpha
HP_0012076,ENSG00000154229,http://purl.uniprot.org/uniprot/P17252,http://purl.uniprot.org/taxonomy/9606,Protein kinase C alpha type
HP_0012076,ENSG00000185313,http://purl.uniprot.org/uniprot/Q9Y5Y9,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 10 subunit alpha
HP_0012076,ENSG00000069696,http://purl.uniprot.org/uniprot/P21917,http://purl.uniprot.org/taxonomy/9606,D(4) dopamine receptor
HP_0012076,ENSG00000105464,http://purl.uniprot.org/uniprot/O15399,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, NMDA 2D"
HP_0012076,ENSG00000106462,http://purl.uniprot.org/uniprot/Q15910,http://purl.uniprot.org/taxonomy/9606,Histone-lysine N-methyltransferase EZH2
HP_0012076,ENSG00000121966,http://purl.uniprot.org/uniprot/P61073,http://purl.uniprot.org/taxonomy/9606,C-X-C chemokine receptor type 4
HP_0012076,ENSG00000128052,http://purl.uniprot.org/uniprot/P35968,http://purl.uniprot.org/taxonomy/9606,Vascular endothelial growth factor receptor 2
HP_0012076,ENSG00000136531,http://purl.uniprot.org/uniprot/Q99250,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 2 subunit alpha
HP_0012076,ENSG00000178394,http://purl.uniprot.org/uniprot/P08908,http://purl.uniprot.org/taxonomy/9606,5-hydroxytryptamine receptor 1A
HP_0012076,ENSG00000082556,http://purl.uniprot.org/uniprot/P41145,http://purl.uniprot.org/taxonomy/9606,Kappa-type opioid receptor
HP_0012076,ENSG00000116032,http://purl.uniprot.org/uniprot/O60391,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, NMDA 3B"
HP_0012076,ENSG00000118113,http://purl.uniprot.org/uniprot/P22894,http://purl.uniprot.org/taxonomy/9606,Neutrophil collagenase
HP_0012076,ENSG00000120156,http://purl.uniprot.org/uniprot/Q02763,http://purl.uniprot.org/taxonomy/9606,Angiopoietin-1 receptor
HP_0012076,ENSG00000135312,http://purl.uniprot.org/uniprot/P28222,http://purl.uniprot.org/taxonomy/9606,5-hydroxytryptamine receptor 1B
HP_0012076,ENSG00000182871,http://purl.uniprot.org/uniprot/P39060,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-1(XVIII) chain
HP_0012076,ENSG00000186297,http://purl.uniprot.org/uniprot/P31644,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit alpha-5
HP_0012076,ENSG00000010610,http://purl.uniprot.org/uniprot/P01730,http://purl.uniprot.org/taxonomy/9606,T-cell surface glycoprotein CD4
HP_0012076,ENSG00000111537,http://purl.uniprot.org/uniprot/P01579,http://purl.uniprot.org/taxonomy/9606,Interferon gamma
HP_0012076,ENSG00000125538,http://purl.uniprot.org/uniprot/P01584,http://purl.uniprot.org/taxonomy/9606,Interleukin-1 beta
HP_0012076,ENSG00000142319,http://purl.uniprot.org/uniprot/Q01959,http://purl.uniprot.org/taxonomy/9606,Sodium-dependent dopamine transporter
HP_0012076,ENSG00000151834,http://purl.uniprot.org/uniprot/P47869,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit alpha-2
HP_0012076,ENSG00000182256,http://purl.uniprot.org/uniprot/Q99928,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit gamma-3
HP_0012076,ENSG00000196689,http://purl.uniprot.org/uniprot/Q8NER1,http://purl.uniprot.org/taxonomy/9606,Transient receptor potential cation channel subfamily V member 1
HP_0012076,ENSG00000140443,http://purl.uniprot.org/uniprot/P08069,http://purl.uniprot.org/taxonomy/9606,Insulin-like growth factor 1 receptor
HP_0012076,ENSG00000163285,http://purl.uniprot.org/uniprot/Q8N1C3,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit gamma-1
HP_0012076,ENSG00000169174,http://purl.uniprot.org/uniprot/Q8NBP7,http://purl.uniprot.org/taxonomy/9606,Proprotein convertase subtilisin/kexin type 9
HP_0012076,ENSG00000153253,http://purl.uniprot.org/uniprot/Q9NY46,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 3 subunit alpha
HP_0012076,ENSG00000171720,http://purl.uniprot.org/uniprot/O15379,http://purl.uniprot.org/taxonomy/9606,Histone deacetylase 3
HP_0012076,ENSG00000007314,http://purl.uniprot.org/uniprot/P35499,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 4 subunit alpha
HP_0012076,ENSG00000048052,http://purl.uniprot.org/uniprot/Q9UKV0,http://purl.uniprot.org/taxonomy/9606,Histone deacetylase 9
HP_0012076,ENSG00000062822,http://purl.uniprot.org/uniprot/P28340,http://purl.uniprot.org/taxonomy/9606,DNA polymerase delta catalytic subunit
HP_0012076,ENSG00000069535,http://purl.uniprot.org/uniprot/P27338,http://purl.uniprot.org/taxonomy/9606,Amine oxidase [flavin-containing] B
HP_0012076,ENSG00000113580,http://purl.uniprot.org/uniprot/P04150,http://purl.uniprot.org/taxonomy/9606,Glucocorticoid receptor
HP_0012076,ENSG00000115414,http://purl.uniprot.org/uniprot/P02751,http://purl.uniprot.org/taxonomy/9606,Fibronectin
HP_0012076,ENSG00000117480,http://purl.uniprot.org/uniprot/O00519,http://purl.uniprot.org/taxonomy/9606,Fatty-acid amide hydrolase 1
HP_0012076,ENSG00000132639,http://purl.uniprot.org/uniprot/P60880,http://purl.uniprot.org/taxonomy/9606,Synaptosomal-associated protein 25
HP_0012076,ENSG00000134352,http://purl.uniprot.org/uniprot/P40189,http://purl.uniprot.org/taxonomy/9606,Interleukin-6 receptor subunit beta
HP_0012076,ENSG00000136546,http://purl.uniprot.org/uniprot/Q01118,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 7 subunit alpha
HP_0012076,ENSG00000159640,http://purl.uniprot.org/uniprot/P12821,http://purl.uniprot.org/taxonomy/9606,Angiotensin-converting enzyme
HP_0012076,ENSG00000169432,http://purl.uniprot.org/uniprot/Q15858,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 9 subunit alpha
HP_0012076,ENSG00000178568,http://purl.uniprot.org/uniprot/Q15303,http://purl.uniprot.org/taxonomy/9606,Receptor tyrosine-protein kinase erbB-4
HP_0012076,ENSG00000181072,http://purl.uniprot.org/uniprot/P08172,http://purl.uniprot.org/taxonomy/9606,Muscarinic acetylcholine receptor M2
HP_0012076,ENSG00000117601,http://purl.uniprot.org/uniprot/P01008,http://purl.uniprot.org/taxonomy/9606,Antithrombin-III
HP_0012076,ENSG00000136244,http://purl.uniprot.org/uniprot/P05231,http://purl.uniprot.org/taxonomy/9606,Interleukin-6
HP_0012076,ENSG00000161509,http://purl.uniprot.org/uniprot/Q14957,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, NMDA 2C"
MONDO_0030006,ENSG00000113721,http://purl.uniprot.org/uniprot/P09619,http://purl.uniprot.org/taxonomy/9606,Platelet-derived growth factor receptor beta
MONDO_0030006,ENSG00000140459,http://purl.uniprot.org/uniprot/P05108,http://purl.uniprot.org/taxonomy/9606,"Cholesterol side-chain cleavage enzyme, mitochondrial"
HP_0000520,ENSG00000066468,http://purl.uniprot.org/uniprot/P21802,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 2
HP_0000520,ENSG00000198947,http://purl.uniprot.org/uniprot/P11532,http://purl.uniprot.org/taxonomy/9606,Dystrophin
HP_0000802,ENSG00000113161,http://purl.uniprot.org/uniprot/P04035,http://purl.uniprot.org/taxonomy/9606,3-hydroxy-3-methylglutaryl-coenzyme A reductase
HP_0000802,ENSG00000138735,http://purl.uniprot.org/uniprot/O76074,http://purl.uniprot.org/taxonomy/9606,"cGMP-specific 3',5'-cyclic phosphodiesterase"
MONDO_0021116,ENSG00000106462,http://purl.uniprot.org/uniprot/Q15910,http://purl.uniprot.org/taxonomy/9606,Histone-lysine N-methyltransferase EZH2
HP_0001591,ENSG00000068078,http://purl.uniprot.org/uniprot/P22607,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 3
HP_0002035,ENSG00000133216,http://purl.uniprot.org/uniprot/P29323,http://purl.uniprot.org/taxonomy/9606,Ephrin type-B receptor 2
HP_0002035,ENSG00000097007,http://purl.uniprot.org/uniprot/P00519,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase ABL1
HP_0002035,ENSG00000010610,http://purl.uniprot.org/uniprot/P01730,http://purl.uniprot.org/taxonomy/9606,T-cell surface glycoprotein CD4
HP_0008909,ENSG00000068078,http://purl.uniprot.org/uniprot/P22607,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 3
MONDO_0002203,ENSG00000126351,http://purl.uniprot.org/uniprot/P10827,http://purl.uniprot.org/taxonomy/9606,Thyroid hormone receptor alpha
MONDO_0004392,ENSG00000138413,http://purl.uniprot.org/uniprot/O75874,http://purl.uniprot.org/taxonomy/9606,Isocitrate dehydrogenase [NADP] cytoplasmic
MONDO_0012806,ENSG00000183813,http://purl.uniprot.org/uniprot/P51679,http://purl.uniprot.org/taxonomy/9606,C-C chemokine receptor type 4
MONDO_0032911,ENSG00000145864,http://purl.uniprot.org/uniprot/P47870,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit beta-2
MONDO_0032911,ENSG00000068078,http://purl.uniprot.org/uniprot/P22607,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 3
MONDO_0032911,ENSG00000117013,http://purl.uniprot.org/uniprot/P56696,http://purl.uniprot.org/taxonomy/9606,Potassium voltage-gated channel subfamily KQT member 4
MONDO_0032911,ENSG00000186297,http://purl.uniprot.org/uniprot/P31644,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit alpha-5
MONDO_0032911,ENSG00000169031,http://purl.uniprot.org/uniprot/Q01955,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-3(IV) chain
MONDO_0032911,ENSG00000151090,http://purl.uniprot.org/uniprot/P10828,http://purl.uniprot.org/taxonomy/9606,Thyroid hormone receptor beta
EFO_0000713,ENSG00000006071,http://purl.uniprot.org/uniprot/Q09428,http://purl.uniprot.org/taxonomy/9606,ATP-binding cassette sub-family C member 8
EFO_0000713,ENSG00000022355,http://purl.uniprot.org/uniprot/P14867,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit alpha-1
EFO_0000713,ENSG00000091831,http://purl.uniprot.org/uniprot/P03372,http://purl.uniprot.org/taxonomy/9606,Estrogen receptor
EFO_0000713,ENSG00000105329,http://purl.uniprot.org/uniprot/P01137,http://purl.uniprot.org/taxonomy/9606,Transforming growth factor beta-1 proprotein
EFO_0000713,ENSG00000113161,http://purl.uniprot.org/uniprot/P04035,http://purl.uniprot.org/taxonomy/9606,3-hydroxy-3-methylglutaryl-coenzyme A reductase
EFO_0000713,ENSG00000159164,http://purl.uniprot.org/uniprot/Q7L0J3,http://purl.uniprot.org/taxonomy/9606,Synaptic vesicle glycoprotein 2A
EFO_0000713,ENSG00000273079,http://purl.uniprot.org/uniprot/Q13224,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, NMDA 2B"
EFO_0000713,ENSG00000012779,http://purl.uniprot.org/uniprot/P09917,http://purl.uniprot.org/taxonomy/9606,Polyunsaturated fatty acid 5-lipoxygenase
EFO_0000713,ENSG00000068024,http://purl.uniprot.org/uniprot/P56524,http://purl.uniprot.org/taxonomy/9606,Histone deacetylase 4
EFO_0000713,ENSG00000082701,http://purl.uniprot.org/uniprot/P49841,http://purl.uniprot.org/taxonomy/9606,Glycogen synthase kinase-3 beta
EFO_0000713,ENSG00000106804,http://purl.uniprot.org/uniprot/P01031,http://purl.uniprot.org/taxonomy/9606,Complement C5
EFO_0000713,ENSG00000113327,http://purl.uniprot.org/uniprot/P18507,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit gamma-2
EFO_0000713,ENSG00000232810,http://purl.uniprot.org/uniprot/P01375,http://purl.uniprot.org/taxonomy/9606,Tumor necrosis factor
EFO_0000713,ENSG00000073756,http://purl.uniprot.org/uniprot/P35354,http://purl.uniprot.org/taxonomy/9606,Prostaglandin G/H synthase 2
EFO_0000713,ENSG00000143799,http://purl.uniprot.org/uniprot/P09874,http://purl.uniprot.org/taxonomy/9606,Poly [ADP-ribose] polymerase 1
EFO_0000713,ENSG00000145864,http://purl.uniprot.org/uniprot/P47870,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit beta-2
EFO_0000713,ENSG00000153956,http://purl.uniprot.org/uniprot/P54289,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent calcium channel subunit alpha-2/delta-1
EFO_0000713,ENSG00000166206,http://purl.uniprot.org/uniprot/P28472,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit beta-3
EFO_0000713,ENSG00000169083,http://purl.uniprot.org/uniprot/P10275,http://purl.uniprot.org/taxonomy/9606,Androgen receptor
EFO_0000713,ENSG00000198785,http://purl.uniprot.org/uniprot/Q8TCU5,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, NMDA 3A"
EFO_0000713,ENSG00000268089,http://purl.uniprot.org/uniprot/Q9UN88,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit theta
EFO_0000713,ENSG00000011677,http://purl.uniprot.org/uniprot/P34903,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit alpha-3
EFO_0000713,ENSG00000110799,http://purl.uniprot.org/uniprot/P04275,http://purl.uniprot.org/taxonomy/9606,von Willebrand factor
EFO_0000713,ENSG00000112715,http://purl.uniprot.org/uniprot/P15692,http://purl.uniprot.org/taxonomy/9606,"Vascular endothelial growth factor A, long form"
EFO_0000713,ENSG00000120251,http://purl.uniprot.org/uniprot/P42262,http://purl.uniprot.org/taxonomy/9606,Glutamate receptor 2
EFO_0000713,ENSG00000172572,http://purl.uniprot.org/uniprot/Q14432,http://purl.uniprot.org/taxonomy/9606,"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A"
EFO_0000713,ENSG00000176884,http://purl.uniprot.org/uniprot/Q05586,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, NMDA 1"
EFO_0000713,ENSG00000181104,http://purl.uniprot.org/uniprot/P25116,http://purl.uniprot.org/taxonomy/9606,Proteinase-activated receptor 1
EFO_0000713,ENSG00000077782,http://purl.uniprot.org/uniprot/P11362,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 1
EFO_0000713,ENSG00000112038,http://purl.uniprot.org/uniprot/P35372,http://purl.uniprot.org/taxonomy/9606,Mu-type opioid receptor
EFO_0000713,ENSG00000113721,http://purl.uniprot.org/uniprot/P09619,http://purl.uniprot.org/taxonomy/9606,Platelet-derived growth factor receptor beta
EFO_0000713,ENSG00000122194,http://purl.uniprot.org/uniprot/P00747,http://purl.uniprot.org/taxonomy/9606,Plasminogen
EFO_0000713,ENSG00000132170,http://purl.uniprot.org/uniprot/P37231,http://purl.uniprot.org/taxonomy/9606,Peroxisome proliferator-activated receptor gamma
EFO_0000713,ENSG00000133216,http://purl.uniprot.org/uniprot/P29323,http://purl.uniprot.org/taxonomy/9606,Ephrin type-B receptor 2
EFO_0000713,ENSG00000151067,http://purl.uniprot.org/uniprot/Q13936,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit alpha-1C
EFO_0000713,ENSG00000157388,http://purl.uniprot.org/uniprot/Q01668,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit alpha-1D
EFO_0000713,ENSG00000184160,http://purl.uniprot.org/uniprot/P18825,http://purl.uniprot.org/taxonomy/9606,Alpha-2C adrenergic receptor
EFO_0000713,ENSG00000187266,http://purl.uniprot.org/uniprot/P19235,http://purl.uniprot.org/taxonomy/9606,Erythropoietin receptor
EFO_0000713,ENSG00000239732,http://purl.uniprot.org/uniprot/Q9NR96,http://purl.uniprot.org/taxonomy/9606,Toll-like receptor 9
EFO_0000713,ENSG00000282608,http://purl.uniprot.org/uniprot/P0DMS8,http://purl.uniprot.org/taxonomy/9606,Adenosine receptor A3
EFO_0000713,ENSG00000145863,http://purl.uniprot.org/uniprot/Q16445,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit alpha-6
EFO_0000713,ENSG00000036828,http://purl.uniprot.org/uniprot/P41180,http://purl.uniprot.org/taxonomy/9606,Extracellular calcium-sensing receptor
EFO_0000713,ENSG00000143839,http://purl.uniprot.org/uniprot/P00797,http://purl.uniprot.org/taxonomy/9606,Renin
EFO_0000713,ENSG00000148053,http://purl.uniprot.org/uniprot/Q16620,http://purl.uniprot.org/taxonomy/9606,BDNF/NT-3 growth factors receptor
EFO_0000713,ENSG00000160255,http://purl.uniprot.org/uniprot/P05107,http://purl.uniprot.org/taxonomy/9606,Integrin beta-2
EFO_0000713,ENSG00000183454,http://purl.uniprot.org/uniprot/Q12879,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, NMDA 2A"
EFO_0000713,ENSG00000087085,http://purl.uniprot.org/uniprot/P22303,http://purl.uniprot.org/taxonomy/9606,Acetylcholinesterase
EFO_0000713,ENSG00000105464,http://purl.uniprot.org/uniprot/O15399,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, NMDA 2D"
EFO_0000713,ENSG00000106462,http://purl.uniprot.org/uniprot/Q15910,http://purl.uniprot.org/taxonomy/9606,Histone-lysine N-methyltransferase EZH2
EFO_0000713,ENSG00000121879,http://purl.uniprot.org/uniprot/P42336,http://purl.uniprot.org/taxonomy/9606,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform"
EFO_0000713,ENSG00000187730,http://purl.uniprot.org/uniprot/O14764,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit delta
EFO_0000713,ENSG00000110680,http://purl.uniprot.org/uniprot/P01258,http://purl.uniprot.org/taxonomy/9606,Calcitonin
EFO_0000713,ENSG00000116032,http://purl.uniprot.org/uniprot/O60391,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, NMDA 3B"
EFO_0000713,ENSG00000128271,http://purl.uniprot.org/uniprot/P29274,http://purl.uniprot.org/taxonomy/9606,Adenosine receptor A2a
EFO_0000713,ENSG00000132155,http://purl.uniprot.org/uniprot/P04049,http://purl.uniprot.org/taxonomy/9606,RAF proto-oncogene serine/threonine-protein kinase
EFO_0000713,ENSG00000144891,http://purl.uniprot.org/uniprot/P30556,http://purl.uniprot.org/taxonomy/9606,Type-1 angiotensin II receptor
EFO_0000713,ENSG00000148408,http://purl.uniprot.org/uniprot/Q00975,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent N-type calcium channel subunit alpha-1B
EFO_0000713,ENSG00000150594,http://purl.uniprot.org/uniprot/P08913,http://purl.uniprot.org/taxonomy/9606,Alpha-2A adrenergic receptor
EFO_0000713,ENSG00000163288,http://purl.uniprot.org/uniprot/P18505,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit beta-1
EFO_0000713,ENSG00000169032,http://purl.uniprot.org/uniprot/Q02750,http://purl.uniprot.org/taxonomy/9606,Dual specificity mitogen-activated protein kinase kinase 1
EFO_0000713,ENSG00000186297,http://purl.uniprot.org/uniprot/P31644,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit alpha-5
EFO_0000713,ENSG00000010610,http://purl.uniprot.org/uniprot/P01730,http://purl.uniprot.org/taxonomy/9606,T-cell surface glycoprotein CD4
EFO_0000713,ENSG00000102001,http://purl.uniprot.org/uniprot/O60840,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit alpha-1F
EFO_0000713,ENSG00000102287,http://purl.uniprot.org/uniprot/P78334,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit epsilon
EFO_0000713,ENSG00000109158,http://purl.uniprot.org/uniprot/P48169,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit alpha-4
EFO_0000713,ENSG00000125538,http://purl.uniprot.org/uniprot/P01584,http://purl.uniprot.org/taxonomy/9606,Interleukin-1 beta
EFO_0000713,ENSG00000151834,http://purl.uniprot.org/uniprot/P47869,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit alpha-2
EFO_0000713,ENSG00000182256,http://purl.uniprot.org/uniprot/Q99928,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit gamma-3
EFO_0000713,ENSG00000196611,http://purl.uniprot.org/uniprot/P03956,http://purl.uniprot.org/taxonomy/9606,Interstitial collagenase
EFO_0000713,ENSG00000274286,http://purl.uniprot.org/uniprot/P18089,http://purl.uniprot.org/taxonomy/9606,Alpha-2B adrenergic receptor
EFO_0000713,ENSG00000151617,http://purl.uniprot.org/uniprot/P25101,http://purl.uniprot.org/taxonomy/9606,Endothelin-1 receptor
EFO_0000713,ENSG00000187486,http://purl.uniprot.org/uniprot/Q14654,http://purl.uniprot.org/taxonomy/9606,ATP-sensitive inward rectifier potassium channel 11
EFO_0000713,ENSG00000104368,http://purl.uniprot.org/uniprot/P00750,http://purl.uniprot.org/taxonomy/9606,Tissue-type plasminogen activator
EFO_0000713,ENSG00000163285,http://purl.uniprot.org/uniprot/Q8N1C3,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit gamma-1
EFO_0000713,ENSG00000180210,http://purl.uniprot.org/uniprot/P00734,http://purl.uniprot.org/taxonomy/9606,Prothrombin
EFO_0000713,ENSG00000094755,http://purl.uniprot.org/uniprot/O00591,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit pi
EFO_0000713,ENSG00000096968,http://purl.uniprot.org/uniprot/O60674,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase JAK2
EFO_0000713,ENSG00000132639,http://purl.uniprot.org/uniprot/P60880,http://purl.uniprot.org/taxonomy/9606,Synaptosomal-associated protein 25
EFO_0000713,ENSG00000159640,http://purl.uniprot.org/uniprot/P12821,http://purl.uniprot.org/taxonomy/9606,Angiotensin-converting enzyme
EFO_0000713,ENSG00000169427,http://purl.uniprot.org/uniprot/Q9NPC2,http://purl.uniprot.org/taxonomy/9606,Potassium channel subfamily K member 9
EFO_0000713,ENSG00000171303,http://purl.uniprot.org/uniprot/O14649,http://purl.uniprot.org/taxonomy/9606,Potassium channel subfamily K member 3
EFO_0000713,ENSG00000196839,http://purl.uniprot.org/uniprot/P00813,http://purl.uniprot.org/taxonomy/9606,Adenosine deaminase
EFO_0000713,ENSG00000198400,http://purl.uniprot.org/uniprot/P04629,http://purl.uniprot.org/taxonomy/9606,High affinity nerve growth factor receptor
EFO_0000713,ENSG00000151623,http://purl.uniprot.org/uniprot/P08235,http://purl.uniprot.org/taxonomy/9606,Mineralocorticoid receptor
EFO_0000713,ENSG00000160013,http://purl.uniprot.org/uniprot/P43119,http://purl.uniprot.org/taxonomy/9606,Prostacyclin receptor
EFO_0000713,ENSG00000198793,http://purl.uniprot.org/uniprot/P42345,http://purl.uniprot.org/taxonomy/9606,Serine/threonine-protein kinase mTOR
EFO_0000713,ENSG00000081248,http://purl.uniprot.org/uniprot/Q13698,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit alpha-1S
EFO_0000713,ENSG00000117601,http://purl.uniprot.org/uniprot/P01008,http://purl.uniprot.org/taxonomy/9606,Antithrombin-III
